Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Fare_log,Age_log,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Other,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior
0,3,30.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.4339872044851463,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,27.0,0,0,30.5,1,1,30.5,3.449987545831587,3.332204510175204,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,22.0,1,2,41.5792,4,0,10.3948,3.7513658711253766,3.1354942159291497,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1,40.0,0,0,153.4625,1,1,153.4625,5.039951348430309,3.713572066704308,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,39.0,1,5,31.275,7,0,4.4678571428571425,3.4742929367327062,3.6888794541139363,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,0,0,7.05,1,1,7.05,2.0856720914304723,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,3,,1,0,15.5,2,0,7.75,2.803360380906535,,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,,0,0,7.75,1,1,7.75,2.169053700369523,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,3,35.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.58351893845611,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,24.0,1,2,65.0,4,0,16.25,4.189654742026425,3.2188758248682006,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,34.0,1,1,14.4,3,0,4.8,2.7343675094195836,3.5553480614894135,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,26.0,1,0,16.1,2,0,8.05,2.8390784635086144,3.295836866004329,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,4.0,2,1,39.0,4,0,9.75,3.6888794541139363,1.6094379124341003,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,2,26.0,0,0,10.5,1,1,10.5,2.4423470353692043,3.295836866004329,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,27.0,1,0,14.4542,2,0,7.2271,2.737880811060884,3.332204510175204,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1,1,42.0,1,0,52.5542,2,0,26.2771,3.9806942251907276,3.7612001156935624,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,20.0,1,1,15.7417,3,0,5.247233333333333,2.817902613071225,3.044522437723423,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,21.0,0,0,7.8542,1,1,7.8542,2.180891922715322,3.091042453358316,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,21.0,0,0,16.1,1,1,16.1,2.8390784635086144,3.091042453358316,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,61.0,0,0,32.3208,1,1,32.3208,3.5061818266142577,4.127134385045092,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,2,57.0,0,0,12.35,1,1,12.35,2.5915163848462583,4.060443010546419,False,True,False,True,False,False,False,False,False,True,False,False,True,False
1,1,21.0,0,0,77.9583,1,1,77.9583,4.368919865004903,3.091042453358316,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,26.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.295836866004329,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.7333,1,1,7.7333,2.167143305297764,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1,65.87,0,0,30.0,1,1,30.0,3.4339872044851463,4.202750436065887,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,3,51.0,0,0,7.0542,1,1,7.0542,2.086193694502369,3.9512437185814275,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,32.0,0,0,30.5,1,1,30.5,3.449987545831587,3.4965075614664802,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0,1,,0,0,0.0,1,1,0.0,0.0,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,9.0,3,2,27.9,6,0,4.6499999999999995,3.3638415951183864,2.302585092994046,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,2,28.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.367295829986474,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,32.0,0,0,7.925,1,1,7.925,2.188856327665703,3.4965075614664802,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,31.0,1,1,26.25,3,0,8.75,3.305053521109253,3.4657359027997265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,41.0,0,5,39.6875,6,0,6.614583333333333,3.705920919968788,3.7376696182833684,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,1,0,16.1,2,0,8.05,2.8390784635086144,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,20.0,0,0,7.8542,1,1,7.8542,2.180891922715322,3.044522437723423,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,24.0,0,0,69.3,1,1,69.3,4.252771798816619,3.2188758248682006,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,3,2.0,3,2,27.9,6,0,4.6499999999999995,3.3638415951183864,1.0986122886681098,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,3,,0,0,56.4958,1,1,56.4958,4.05171190165724,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,3,0.75,2,1,19.2583,4,0,4.814575,3.0085645861193133,0.5596157879354227,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,48.0,1,0,76.7292,2,0,38.3646,4.353230991152628,3.8918202981106265,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,19.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,2.995732273553991,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,56.0,0,0,35.5,1,1,35.5,3.597312260588446,4.04305126783455,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0,3,,0,0,7.55,1,1,7.55,2.145931282948669,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,3,23.0,0,0,7.55,1,1,7.55,2.145931282948669,3.1780538303479458,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,,0,0,7.8958,1,1,7.8958,2.1855792552411137,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,2,18.0,0,1,23.0,2,0,11.5,3.1780538303479458,2.9444389791664403,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,21.0,0,0,8.4333,1,1,8.4333,2.2442459824059346,3.091042453358316,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,,0,0,7.8292,1,1,7.8292,2.17806441028492,,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,3,18.0,0,0,6.75,1,1,6.75,2.0476928433652555,2.9444389791664403,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0,2,24.0,2,0,73.5,3,0,24.5,4.310799125385514,3.2188758248682006,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.8958,1,1,7.8958,2.1855792552411137,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,32.0,1,1,15.5,3,0,5.166666666666667,2.803360380906535,3.4965075614664802,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0,2,23.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.1780538303479458,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,58.0,0,2,113.275,3,0,37.75833333333333,4.738607824217808,4.07753744390572,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1,1,50.0,2,0,133.65,3,0,44.550000000000004,4.902678819257608,3.9318256327243257,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,3,40.0,0,0,7.225,1,1,7.225,2.1071782966514356,3.713572066704308,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,1,47.0,0,0,25.5875,1,1,25.5875,3.2804411805263554,3.871201010907891,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,36.0,0,0,7.4958,1,1,7.4958,2.139571923732859,3.6109179126442243,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,20.0,1,0,7.925,2,0,3.9625,2.188856327665703,3.044522437723423,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,32.0,2,0,73.5,3,0,24.5,4.310799125385514,3.4965075614664802,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,25.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.258096538021482,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.775,1,1,7.775,2.1719067693519296,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,43.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.784189633918261,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,,1,0,52.0,2,0,26.0,3.970291913552122,,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,2,40.0,1,1,39.0,3,0,13.0,3.6888794541139363,3.713572066704308,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,31.0,1,0,52.0,2,0,26.0,3.970291913552122,3.4657359027997265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,65.87,0,0,10.5,1,1,10.5,2.4423470353692043,4.202750436065887,False,True,False,False,True,False,False,True,False,False,False,False,False,True
1,2,31.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.4657359027997265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,,0,0,0.0,1,1,0.0,0.0,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,18.0,0,0,7.775,1,1,7.775,2.1719067693519296,2.9444389791664403,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,24.5,0,0,8.05,1,1,8.05,2.2027647577118348,3.2386784521643803,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,18.0,0,0,9.8417,1,1,9.8417,2.3833998102837652,2.9444389791664403,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,43.0,1,6,46.9,8,0,5.8625,3.8691155044168695,3.784189633918261,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,36.0,0,1,249.00622000000035,2,0,124.50311000000018,5.521485797552746,3.6109179126442243,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,,0,0,8.1375,1,1,8.1375,2.212386825075897,,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1,1,27.0,0,0,76.7292,1,1,76.7292,4.353230991152628,3.332204510175204,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,20.0,0,0,9.225,1,1,9.225,2.3248357019288655,3.044522437723423,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,14.0,5,2,46.9,8,0,5.8625,3.8691155044168695,2.70805020110221,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,2,60.0,1,1,39.0,3,0,13.0,3.6888794541139363,4.110873864173311,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,25.0,1,2,41.5792,4,0,10.3948,3.7513658711253766,3.258096538021482,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,14.0,4,1,39.6875,6,0,6.614583333333333,3.705920919968788,2.70805020110221,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,3,19.0,0,0,10.1708,1,1,10.1708,2.4133032309283076,2.995732273553991,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,18.0,0,0,7.7958,1,1,7.7958,2.174274334826008,2.9444389791664403,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,15.0,0,1,211.3375,2,0,105.66875,5.35817698994543,2.772588722239781,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1,1,31.0,1,0,57.0,2,0,28.5,4.060443010546419,3.4657359027997265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,4.0,0,1,13.4167,2,0,6.70835,2.668387256845834,1.6094379124341003,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,3,,0,0,56.4958,1,1,56.4958,4.05171190165724,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,25.0,0,0,7.225,1,1,7.225,2.1071782966514356,3.258096538021482,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,1,60.0,0,0,26.55,1,1,26.55,3.3160025355989236,4.110873864173311,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,2,52.0,0,0,13.5,1,1,13.5,2.6741486494265287,3.970291913552122,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,44.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.8066624897703196,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,,0,0,7.7333,1,1,7.7333,2.167143305297764,,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,1,49.0,1,1,110.8833,3,0,36.9611,4.717456363787216,3.912023005428146,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,42.0,0,0,7.65,1,1,7.65,2.157559320943788,3.7612001156935624,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,18.0,1,0,227.525,2,0,113.7625,5.4316456135398825,2.9444389791664403,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1,35.0,0,0,26.2875,1,1,26.2875,3.3064287218760624,3.58351893845611,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,18.0,0,1,14.4542,2,0,7.2271,2.737880811060884,2.9444389791664403,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,3,25.0,0,0,7.7417,1,1,7.7417,2.1681046787623672,3.258096538021482,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,3,26.0,1,0,7.8542,2,0,3.9271,2.180891922715322,3.295836866004329,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,39.0,0,0,26.0,1,1,26.0,3.295836866004329,3.6888794541139363,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,45.0,0,0,13.5,1,1,13.5,2.6741486494265287,3.828641396489095,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,42.0,0,0,26.2875,1,1,26.2875,3.3064287218760624,3.7612001156935624,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,22.0,0,0,151.55,1,1,151.55,5.027492411162679,3.1354942159291497,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,3,,1,1,15.2458,3,0,5.081933333333333,2.7878344138303452,,False,True,True,False,False,True,False,False,False,False,False,False,False,False
1,1,24.0,0,0,49.5042,1,1,49.5042,3.922056501139853,3.2188758248682006,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0,1,,0,0,26.55,1,1,26.55,3.3160025355989236,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,1,48.0,1,0,52.0,2,0,26.0,3.970291913552122,3.8918202981106265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,29.0,0,0,9.4833,1,1,9.4833,2.3497835148230464,3.4011973816621555,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,52.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.970291913552122,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,19.0,0,0,7.65,1,1,7.65,2.157559320943788,2.995732273553991,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,38.0,0,0,227.525,1,1,227.525,5.4316456135398825,3.6635616461296463,True,False,True,False,False,False,True,False,False,False,False,False,True,False
1,2,27.0,0,0,10.5,1,1,10.5,2.4423470353692043,3.332204510175204,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,,0,0,15.5,1,1,15.5,2.803360380906535,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,3,33.0,0,0,7.775,1,1,7.775,2.1719067693519296,3.5263605246161616,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,6.0,0,1,33.0,2,0,16.5,3.5263605246161616,1.9459101490553132,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,3,17.0,1,0,7.0542,2,0,3.5271,2.086193694502369,2.8903717578961645,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,2,34.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.5553480614894135,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,50.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.9318256327243257,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,27.0,1,0,53.1,2,0,26.55,3.9908341858524357,3.332204510175204,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,20.0,0,0,8.6625,1,1,8.6625,2.2682524139135403,3.044522437723423,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,30.0,3,0,21.0,4,0,5.25,3.091042453358316,3.4339872044851463,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,,0,0,7.7375,1,1,7.7375,2.1676241075599285,,True,False,False,True,False,False,True,False,False,False,False,False,False,False
0,2,25.0,1,0,26.0,2,0,13.0,3.295836866004329,3.258096538021482,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,25.0,1,0,7.925,2,0,3.9625,2.188856327665703,3.258096538021482,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,1,29.0,0,0,211.3375,1,1,211.3375,5.35817698994543,3.4011973816621555,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,11.0,0,0,18.7875,1,1,18.7875,2.9850504252071306,2.4849066497880004,False,True,True,False,False,False,False,True,False,False,True,False,False,False
0,2,,0,0,0.0,1,1,0.0,0.0,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,2,23.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.1780538303479458,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,23.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.1780538303479458,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,28.5,0,0,16.1,1,1,16.1,2.8390784635086144,3.3843902633457743,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,48.0,1,3,34.375,5,0,6.875,3.5660053559634015,3.8918202981106265,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,35.0,0,0,249.00622000000035,1,1,249.00622000000035,5.521485797552746,3.58351893845611,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.8958,1,1,7.8958,2.1855792552411137,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,,0,0,7.8958,1,1,7.8958,2.1855792552411137,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,1,,0,0,30.0,1,1,30.0,3.4339872044851463,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,1,36.0,1,0,78.85,2,0,39.425,4.380149874661021,3.6109179126442243,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,21.0,2,2,249.00622000000035,5,0,49.80124400000007,5.521485797552746,3.091042453358316,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,3,24.0,1,0,16.1,2,0,8.05,2.8390784635086144,3.2188758248682006,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,31.0,0,0,7.925,1,1,7.925,2.188856327665703,3.4657359027997265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,65.87,1,1,71.0,3,0,23.666666666666668,4.276666119016055,4.202750436065887,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0,3,16.0,1,1,20.25,3,0,6.75,3.056356895370426,2.833213344056216,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1,2,30.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.4339872044851463,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,19.0,1,0,53.1,2,0,26.55,3.9908341858524357,2.995732273553991,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,31.0,0,0,7.75,1,1,7.75,2.169053700369523,3.4657359027997265,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1,2,4.0,1,1,23.0,3,0,7.666666666666667,3.1780538303479458,1.6094379124341003,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,3,6.0,0,1,12.475,2,0,6.2375,2.600836116795061,1.9459101490553132,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,3,33.0,0,0,9.5,1,1,9.5,2.3513752571634776,3.5263605246161616,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,23.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.1780538303479458,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,48.0,1,2,65.0,4,0,16.25,4.189654742026425,3.8918202981106265,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,0.67,1,1,14.5,3,0,4.833333333333333,2.740840023925201,0.5128236264286639,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,3,28.0,0,0,7.7958,1,1,7.7958,2.174274334826008,3.367295829986474,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,18.0,0,0,11.5,1,1,11.5,2.5257286443082556,2.9444389791664403,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,34.0,0,0,8.05,1,1,8.05,2.2027647577118348,3.5553480614894135,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,33.0,0,0,86.5,1,1,86.5,4.471638793363569,3.5263605246161616,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,3,,0,0,14.5,1,1,14.5,2.740840023925201,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,41.0,0,0,7.125,1,1,7.125,2.094945728215801,3.7376696182833684,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,20.0,0,0,7.2292,1,1,7.2292,2.1076888046179385,3.044522437723423,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1,1,36.0,1,2,120.0,4,0,30.0,4.795790545596741,3.6109179126442243,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,16.0,0,0,7.775,1,1,7.775,2.1719067693519296,2.833213344056216,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1,1,51.0,1,0,77.9583,2,0,38.97915,4.368919865004903,3.9512437185814275,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,,0,0,39.6,1,1,39.6,3.703768066607687,,False,True,True,False,False,False,False,False,False,True,False,False,False,False
0,3,30.5,0,0,7.75,1,1,7.75,2.169053700369523,3.449987545831587,True,False,False,True,False,False,True,False,False,False,False,False,True,False
0,3,,1,0,24.15,2,0,12.075,3.224857896545748,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,3,32.0,0,0,8.3625,1,1,8.3625,2.236712348843338,3.4965075614664802,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,24.0,0,0,9.5,1,1,9.5,2.3513752571634776,3.2188758248682006,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,48.0,0,0,7.8542,1,1,7.8542,2.180891922715322,3.8918202981106265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,57.0,0,0,10.5,1,1,10.5,2.4423470353692043,4.060443010546419,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,0,0,7.225,1,1,7.225,2.1071782966514356,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
1,2,54.0,1,3,23.0,5,0,4.6,3.1780538303479458,4.007333185232471,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,18.0,0,0,7.75,1,1,7.75,2.169053700369523,2.9444389791664403,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.75,1,1,7.75,2.169053700369523,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,3,5.0,0,0,12.475,1,1,12.475,2.600836116795061,1.791759469228055,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,3,,0,0,7.7375,1,1,7.7375,2.1676241075599285,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1,43.0,0,1,211.3375,2,0,105.66875,5.35817698994543,3.784189633918261,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,13.0,0,0,7.2292,1,1,7.2292,2.1076888046179385,2.6390573296152584,True,False,True,False,False,False,True,False,False,False,False,True,False,False
1,1,17.0,1,0,57.0,2,0,28.5,4.060443010546419,2.8903717578961645,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,1,29.0,0,0,30.0,1,1,30.0,3.4339872044851463,3.4011973816621555,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,1,2,23.45,4,0,5.8625,3.196630215920881,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,25.0,0,0,7.05,1,1,7.05,2.0856720914304723,3.258096538021482,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,25.0,0,0,7.25,1,1,7.25,2.1102132003465894,3.258096538021482,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,18.0,0,0,7.4958,1,1,7.4958,2.139571923732859,2.9444389791664403,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,8.0,4,1,29.125,6,0,4.854166666666667,3.405355391810819,2.1972245773362196,False,True,False,True,False,True,False,False,False,False,True,False,False,False
1,3,1.0,1,2,20.575,4,0,5.14375,3.0715352369694915,0.6931471805599453,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,1,46.0,0,0,79.2,1,1,79.2,4.384523514872469,3.8501476017100584,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.75,1,1,7.75,2.169053700369523,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,2,16.0,0,0,26.0,1,1,26.0,3.295836866004329,2.833213344056216,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,3,,8,2,69.55,11,0,6.322727272727272,4.256321678298823,,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0,1,,0,0,30.6958,1,1,30.6958,3.4561841799918147,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,25.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.258096538021482,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,39.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.6888794541139363,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,49.0,0,0,25.9292,1,1,25.9292,3.2932111997353943,3.912023005428146,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,3,31.0,0,0,8.6833,1,1,8.6833,2.270402752283094,3.4657359027997265,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,30.0,0,0,7.2292,1,1,7.2292,2.1076888046179385,3.4339872044851463,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,30.0,1,1,24.15,3,0,8.049999999999999,3.224857896545748,3.4339872044851463,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,34.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.5553480614894135,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,31.0,1,1,26.25,3,0,8.75,3.305053521109253,3.4657359027997265,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,11.0,1,2,120.0,4,0,30.0,4.795790545596741,2.4849066497880004,False,True,False,False,True,True,False,False,False,False,True,False,False,False
1,3,0.42,0,1,8.5167,2,0,4.25835,2.2530481500547457,0.3506568716131694,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1,3,27.0,0,0,6.975,1,1,6.975,2.076311648670908,3.332204510175204,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,31.0,0,0,7.775,1,1,7.775,2.1719067693519296,3.4657359027997265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,39.0,0,0,0.0,1,1,0.0,0.0,3.6888794541139363,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,18.0,0,0,7.775,1,1,7.775,2.1719067693519296,2.9444389791664403,True,False,False,False,True,False,True,False,False,False,False,False,True,False
